year,week,date,horizon,target_year,target_week,target,rain_mean_mm,rain_max_mm,rain_std_mm,wet_days,max_daily_mm,rain_source_is_dhm,temp_c_mean,temp_c_max,humidity_pct_mean,nasa_rain_sum,age_now,age_lag1,age_lag2,age_lag3,age_lag4,age_roll4_mean,age_roll4_std,age_roll8_mean,age_diff1,age_diff2,age_now_last_year,age_yoy_ratio,rain_mean_lag1,rain_mean_lag2,rain_mean_lag3,rain_mean_lag4,rain_mean_roll3,rain_mean_roll6,max_daily_lag1,max_daily_lag2,wet_days_roll3,temp_lag1,humidity_lag1,humidity_roll3,tgt_week_of_year,tgt_sin,tgt_cos,tgt_is_monsoon,age_target_week_last_year
2023,8,2023-03-05,4,2023.0,12.0,357.0,9.520434782608696,30.0,8.068197657391345,1.2173913043478262,30.0,1.0,16.94,18.3,42.48714285714285,1.44,289.0,236.0,235.0,258.0,202.0,232.75,23.084987907007122,208.25,53.0,54.0,120.0,2.5829457364341084,0.0095652173913043,0.0,0.0,0.0,9.530000000000014,9.53,0.2,0.0,1.2173913043478262,16.164285714285715,43.17857142857143,42.535714285714285,12.0,0.992708874098054,0.120536680255323,0.0,230.0
2023,9,2023-03-12,4,2023.0,13.0,421.0,3.290434782608696,17.52,5.614662200039585,0.391304347826087,17.5,1.0,17.71,19.04,40.82571428571429,0.7300000000000001,320.0,289.0,236.0,235.0,258.0,254.5,25.331140255951073,219.625,31.0,84.0,114.0,2.802232854864434,9.520434782608696,0.0095652173913043,0.0,0.0,12.820434782608709,12.820434782608695,30.0,0.2,1.608695652173913,16.94,42.48714285714285,42.163809523809526,13.0,1.0,-1.6081226496766366e-16,0.0,288.0
2023,10,2023-03-19,4,2023.0,14.0,406.0,9.860434782608696,25.0,7.202408358737229,1.565217391304348,18.6,1.0,17.305714285714284,18.74,54.76857142857143,12.92,307.0,320.0,289.0,236.0,235.0,270.0,41.80111641252338,235.625,-13.0,18.0,185.0,3.006379585326954,3.290434782608696,9.520434782608696,0.0095652173913043,0.0,22.6713043478261,22.680869565217392,17.5,30.0,3.1739130434782608,17.71,40.82571428571429,46.027142857142856,14.0,0.992708874098054,-0.12053668025532288,0.0,290.0
2023,11,2023-03-26,4,2023.0,15.0,435.0,31.211739130434783,55.599999999999994,12.781862025461889,2.347826086956522,48.8,1.0,16.357142857142858,19.46,62.722857142857144,21.61,369.0,307.0,320.0,289.0,236.0,288.0,36.92334401612794,253.875,62.0,49.0,194.0,2.7595108695652173,9.860434782608696,3.290434782608696,9.520434782608696,0.0095652173913043,44.362608695652185,53.89260869565217,18.6,17.5,4.304347826086957,17.305714285714284,54.76857142857143,52.772380952380956,15.0,0.9709418174260521,-0.2393156642875575,0.0,240.0
2023,12,2023-04-02,4,2023.0,16.0,500.0,16.75391304347826,38.52,9.626487483231989,2.130434782608696,24.5,1.0,17.888571428571428,19.17,44.151428571428575,12.73,357.0,369.0,307.0,320.0,289.0,321.25,34.27705743885646,277.0,-12.0,50.0,230.0,2.5948477751756442,31.211739130434783,9.860434782608696,3.290434782608696,9.520434782608696,57.82608695652175,70.64652173913043,48.8,18.6,6.043478260869566,16.357142857142858,62.722857142857144,53.88095238095238,16.0,0.9350162426854148,-0.35460488704253545,0.0,345.0
2023,13,2023-04-09,4,2023.0,17.0,543.0,12.31086956521739,28.7,6.322326896903097,1.6521739130434785,21.0,1.0,20.342857142857145,21.41,38.73571428571428,3.21,421.0,357.0,369.0,307.0,320.0,338.25,29.47739246722249,296.375,64.0,52.0,288.0,2.3154296875,16.75391304347826,31.211739130434783,9.860434782608696,3.290434782608696,60.276521739130445,82.94782608695652,24.5,48.8,6.130434782608697,17.888571428571428,44.151428571428575,48.53666666666667,17.0,0.8854560256532099,-0.4647231720437685,0.0,376.0
2023,14,2023-04-16,4,2023.0,18.0,408.0,0.5826086956521739,13.4,2.794093148364802,0.0434782608695652,13.4,1.0,23.231428571428573,25.06,29.9,0.0,406.0,421.0,357.0,369.0,307.0,363.5,46.8009971403744,316.75,-15.0,49.0,290.0,2.023961661341853,12.31086956521739,16.75391304347826,31.211739130434783,9.860434782608696,29.64739130434784,74.00999999999999,21.0,24.5,3.8260869565217397,20.342857142857145,38.73571428571428,37.59571428571429,18.0,0.8229838658936565,-0.5680647467311557,0.0,402.0
2023,15,2023-04-23,4,2023.0,19.0,500.0,3.0656521739130436,56.02,11.593694926783954,0.4347826086956521,37.6,1.0,23.99857142857143,25.74,35.31428571428571,7.75,435.0,406.0,421.0,357.0,369.0,388.25,30.19243834693271,338.125,29.0,14.0,240.0,1.8069472277889111,0.5826086956521739,12.31086956521739,16.75391304347826,31.211739130434783,15.959130434782622,73.78521739130434,13.4,21.0,2.130434782608696,23.231428571428573,29.9,34.65,19.0,0.7485107481711013,-0.6631226582407951,0.0,403.0
2023,16,2023-04-30,4,2023.0,20.0,579.0,19.61130434782609,55.1,14.482290534664564,2.6956521739130435,43.0,1.0,20.43285714285714,21.56,49.93285714285714,20.62,500.0,435.0,406.0,421.0,357.0,404.75,33.96444219081675,363.0,65.0,94.0,345.0,1.7483443708609272,3.0656521739130436,0.5826086956521739,12.31086956521739,16.75391304347826,23.25956521739132,83.53608695652173,37.6,13.4,3.1739130434782608,23.99857142857143,35.31428571428571,38.38238095238095,20.0,0.6631226582407952,-0.7485107481711012,0.0,415.0
2023,17,2023-05-07,4,2023.0,21.0,472.0,30.627826086956524,71.6,12.776464141865675,4.565217391304348,44.0,1.0,20.284285714285716,23.33,56.75285714285714,12.32,543.0,500.0,435.0,406.0,421.0,440.5,41.396457175302636,389.375,43.0,108.0,376.0,1.651643690349947,19.61130434782609,3.0656521739130436,0.5826086956521739,12.31086956521739,53.304782608695675,82.95217391304348,43.0,37.6,7.695652173913043,20.43285714285714,49.93285714285714,47.333333333333336,21.0,0.5680647467311558,-0.8229838658936564,0.0,413.0
2023,18,2023-05-14,4,2023.0,22.0,534.0,1.2017391304347826,9.31,2.7867407684734395,0.3043478260869565,8.3,1.0,23.75428571428571,24.68,34.46714285714286,3.28,408.0,543.0,500.0,435.0,406.0,471.0,62.03762299336319,417.25,-135.0,-92.0,402.0,1.554003724394786,30.627826086956524,19.61130434782609,3.0656521739130436,0.5826086956521739,51.44086956521741,67.4,44.0,43.0,7.565217391304347,20.284285714285716,56.75285714285714,47.050952380952374,22.0,0.46472317204376906,-0.8854560256532096,1.0,372.0
2023,19,2023-05-21,4,2023.0,23.0,592.0,59.62565217391304,127.11,29.520696873101045,5.3478260869565215,68.5,1.0,22.971428571428568,23.81,52.221428571428575,32.75,500.0,408.0,543.0,500.0,435.0,471.5,61.34329629225999,429.875,92.0,-43.0,403.0,1.454122621564482,1.2017391304347826,30.627826086956524,19.61130434782609,3.0656521739130436,91.45521739130436,114.71478260869566,8.3,44.0,10.217391304347824,23.75428571428571,34.46714285714286,47.81380952380952,23.0,0.35460488704253584,-0.9350162426854147,1.0,400.0
2023,20,2023-05-28,4,2023.0,24.0,511.0,30.774347826086956,57.1,11.899905204392084,3.347826086956522,35.5,1.0,22.805714285714288,24.5,58.114285714285714,29.02,579.0,500.0,408.0,543.0,500.0,487.75,56.8997656702849,446.25,79.0,171.0,415.0,1.386946386946387,59.62565217391304,1.2017391304347826,30.627826086956524,19.61130434782609,91.6017391304348,144.90652173913043,68.5,8.3,9.0,22.971428571428568,52.221428571428575,48.26761904761904,24.0,0.23931566428755768,-0.970941817426052,1.0,366.0
2023,21,2023-06-04,4,2023.0,25.0,446.0,1.7521739130434784,19.5,4.369436157219351,0.217391304347826,19.5,1.0,25.868571428571425,27.05,41.705714285714286,0.14,472.0,579.0,500.0,408.0,543.0,507.5,73.77669008569033,474.0,-107.0,-28.0,413.0,1.3744110184849583,30.774347826086956,59.62565217391304,1.2017391304347826,30.627826086956524,92.15217391304348,143.59304347826088,35.5,68.5,8.91304347826087,22.805714285714288,58.114285714285714,50.68047619047619,25.0,0.12053668025532308,-0.992708874098054,1.0,436.0
2023,22,2023-06-11,4,2023.0,26.0,461.0,2.7008695652173915,25.610000000000003,5.866693286560759,0.5217391304347826,21.6,1.0,27.22571428571429,28.35,41.65428571428571,5.26,534.0,472.0,579.0,500.0,408.0,489.75,70.87253817006038,480.375,62.0,-45.0,372.0,1.3325242718446602,1.7521739130434784,30.774347826086956,59.62565217391304,1.2017391304347826,35.22739130434784,126.68260869565218,19.5,35.5,4.086956521739131,25.868571428571425,41.705714285714286,47.158095238095235,26.0,-3.216245299353273e-16,-1.0,1.0,387.0
2023,23,2023-06-18,4,2023.0,27.0,414.0,123.95217391304348,231.3,47.58061350406198,5.086956521739131,108.5,1.0,26.237142857142857,27.76,61.392857142857146,86.36,592.0,534.0,472.0,579.0,500.0,521.25,46.096818400695135,496.375,58.0,120.0,400.0,1.3388401888064734,2.7008695652173915,1.7521739130434784,30.774347826086956,59.62565217391304,128.40521739130438,220.00695652173914,21.6,19.5,5.82608695652174,27.22571428571429,41.65428571428571,48.250952380952384,27.0,-0.12053668025532283,-0.992708874098054,1.0,387.0
2023,24,2023-06-25,4,2023.0,28.0,457.0,68.41782608695652,96.3,14.124077751556587,5.260869565217392,63.0,1.0,25.552857142857142,26.33,66.32857142857142,10.59,511.0,592.0,534.0,472.0,579.0,544.25,54.19947724225144,516.0,-81.0,-23.0,366.0,1.3205374280230326,123.95217391304348,2.7008695652173915,1.7521739130434784,30.774347826086956,195.0708695652174,287.2230434782609,108.5,21.6,10.869565217391305,26.237142857142857,61.392857142857146,56.458571428571425,28.0,-0.23931566428755743,-0.9709418174260521,1.0,411.0
2023,25,2023-07-02,4,2023.0,29.0,430.0,61.97260869565217,122.1,29.795794580839043,5.869565217391305,40.6,1.0,23.84,25.47,79.87571428571428,51.29,446.0,511.0,592.0,534.0,472.0,527.25,50.18216814765976,517.375,-65.0,-146.0,436.0,1.3152208452494438,68.41782608695652,123.95217391304348,2.7008695652173915,1.7521739130434784,254.3426086956522,289.57,63.0,108.5,16.217391304347828,25.552857142857142,66.32857142857142,69.19904761904762,29.0,-0.3546048870425356,-0.9350162426854148,1.0,376.0
2023,26,2023-07-09,4,2023.0,30.0,473.0,76.7395652173913,137.62,35.77335123934129,4.782608695652174,66.7,1.0,23.391428571428573,24.2,86.80714285714285,62.400000000000006,461.0,446.0,511.0,592.0,534.0,520.75,60.37314524411217,505.25,15.0,-50.0,387.0,1.2603679451200498,61.97260869565217,68.41782608695652,123.95217391304348,2.7008695652173915,207.13000000000002,335.53521739130434,40.6,63.0,15.913043478260871,23.84,79.87571428571428,77.67047619047618,30.0,-0.46472317204376806,-0.8854560256532101,1.0,376.0
2023,27,2023-07-16,4,2023.0,31.0,438.0,78.89565217391304,172.7,51.710206468011975,4.869565217391305,61.0,1.0,23.557142857142857,24.22,88.72571428571429,87.84,414.0,461.0,446.0,511.0,592.0,502.5,65.8204628769301,511.875,-47.0,-32.0,387.0,1.2828947368421053,76.7395652173913,61.97260869565217,68.41782608695652,123.95217391304348,217.60782608695655,412.67869565217393,66.7,40.6,15.521739130434785,23.391428571428573,86.80714285714285,85.13619047619048,31.0,-0.5680647467311556,-0.8229838658936565,1.0,296.0
2023,28,2023-07-23,4,2023.0,32.0,360.0,98.18478260869566,188.4,45.31263799924468,6.043478260869565,95.0,1.0,23.83857142857143,24.29,83.43285714285715,63.95,457.0,414.0,461.0,446.0,511.0,458.0,40.4062701404951,501.125,43.0,-4.0,411.0,1.26227959697733,78.89565217391304,76.7395652173913,61.97260869565217,68.41782608695652,253.82,508.1626086956522,61.0,66.7,15.695652173913045,23.557142857142857,88.72571428571429,86.32190476190476,32.0,-0.663122658240795,-0.7485107481711013,1.0,325.0
2023,30,2023-08-06,4,2023.0,34.0,347.0,79.36086956521739,206.0,45.77488790642583,4.217391304347826,95.0,1.0,23.544285714285714,24.67,87.34,49.78,473.0,430.0,457.0,414.0,461.0,440.5,22.39791656977644,480.625,43.0,16.0,376.0,1.226475279106858,96.32304347826086,98.18478260869566,78.89565217391304,76.7395652173913,273.8686956521739,491.4765217391304,110.0,95.0,16.0,22.795714285714286,88.54714285714286,86.44000000000001,34.0,-0.8229838658936564,-0.5680647467311559,1.0,267.0
2023,31,2023-08-13,4,2023.0,35.0,421.0,137.56652173913042,194.0,42.99160093539367,6.130434782608695,110.0,1.0,22.804285714285715,23.17,93.28571428571428,149.04,438.0,473.0,430.0,457.0,414.0,443.5,26.488991424111756,473.0,-35.0,8.0,296.0,1.2054794520547945,79.36086956521739,96.32304347826086,98.18478260869566,78.89565217391304,313.25043478260864,567.0704347826087,95.0,110.0,16.08695652173913,23.544285714285714,87.34,89.72428571428571,35.0,-0.8854560256532096,-0.4647231720437691,1.0,256.0
2023,32,2023-08-20,4,2023.0,36.0,364.0,51.19695652173913,202.0,40.82065780891544,2.8260869565217392,107.6,1.0,23.15,23.68,89.91714285714285,36.07,360.0,438.0,473.0,430.0,457.0,449.5,19.330459556530624,453.75,-78.0,-113.0,325.0,1.1960461285008237,137.56652173913042,79.36086956521739,96.32304347826086,98.18478260869566,268.12434782608693,541.5278260869565,110.0,95.0,13.173913043478262,22.804285714285715,93.28571428571428,90.18095238095238,36.0,-0.9350162426854147,-0.3546048870425359,1.0,257.0
2023,38,2023-10-01,4,2023.0,42.0,170.0,18.96217391304348,75.1,23.17177886931384,1.9130434782608696,37.9,1.0,21.935714285714283,23.13,88.87857142857142,17.72,322.0,295.0,364.0,421.0,347.0,356.75,51.92542729723079,,27.0,-42.0,222.0,,46.04391304347826,81.06391304347827,45.58826086956522,13.471304347826088,146.07,356.20869565217396,44.0,105.0,9.347826086956523,21.75142857142857,88.16571428571429,88.69285714285714,42.0,-0.9350162426854148,0.35460488704253557,0.0,117.0
2023,39,2023-10-08,4,2023.0,43.0,198.0,81.44260869565218,242.6,51.76939050138967,4.304347826086956,96.8,1.0,21.09714285714286,21.47,90.24571428571429,36.23,295.0,322.0,295.0,364.0,421.0,350.5,54.909015653169384,,-27.0,0.0,115.0,,18.96217391304348,46.04391304347826,81.06391304347827,45.58826086956522,146.4486956521739,286.5721739130435,37.9,44.0,9.826086956521738,21.935714285714283,88.87857142857142,89.09666666666668,43.0,-0.8854560256532101,0.464723172043768,0.0,136.0
2023,40,2023-10-15,4,2023.0,44.0,134.0,2.7939130434782613,21.8,4.739548059707453,0.5652173913043478,11.3,1.0,19.877142857142857,20.88,80.97285714285714,3.5,260.0,295.0,322.0,295.0,364.0,319.0,32.58834147360065,,-35.0,-62.0,164.0,,81.44260869565218,18.96217391304348,46.04391304347826,81.06391304347827,103.19869565217392,275.89478260869566,96.8,37.9,6.782608695652174,21.09714285714286,90.24571428571429,86.69904761904763,44.0,-0.822983865893657,0.5680647467311548,0.0,150.0
2023,41,2023-10-22,4,2023.0,45.0,134.0,6.031739130434782,19.6,4.796757097886705,1.0434782608695652,14.5,1.0,17.837142857142858,18.84,75.67999999999999,5.5600000000000005,211.0,260.0,295.0,322.0,295.0,293.0,25.41653005427767,,-49.0,-84.0,204.0,,2.7939130434782613,81.44260869565218,18.96217391304348,46.04391304347826,90.26826086956522,236.33826086956523,11.3,96.8,5.91304347826087,19.877142857142857,80.97285714285714,82.2995238095238,45.0,-0.7485107481711011,0.6631226582407953,0.0,144.0
2023,42,2023-10-29,4,2023.0,46.0,138.0,0.3660869565217391,6.3,1.3587719693981526,0.0869565217391304,6.3,1.0,17.652857142857144,18.23,72.78571428571429,0.0,170.0,211.0,260.0,295.0,322.0,272.0,47.93745925682753,314.375,-41.0,-90.0,117.0,1.4487327188940091,6.031739130434782,2.7939130434782613,81.44260869565218,18.96217391304348,9.191739130434783,155.6404347826087,14.5,11.3,1.6956521739130435,17.837142857142858,75.67999999999999,76.47952380952381,46.0,-0.6631226582407956,0.7485107481711007,0.0,137.0
2023,43,2023-11-05,4,2023.0,47.0,194.0,0.8569565217391305,5.6,1.729680566364807,0.217391304347826,5.6,1.0,17.50857142857143,18.46,74.38428571428572,0.04,198.0,170.0,211.0,260.0,295.0,234.0,54.83915875843952,292.25,28.0,-13.0,136.0,1.4741488020176545,0.3660869565217391,6.031739130434782,2.7939130434782613,81.44260869565218,7.254782608695653,110.45347826086959,6.3,14.5,1.3478260869565217,17.652857142857144,72.78571428571429,74.28333333333335,47.0,-0.5680647467311559,0.8229838658936564,0.0,124.0
2023,45,2023-11-19,4,2023.0,49.0,174.0,0.0,0.0,0.0,0.0,0.0,1.0,16.927142857142858,17.72,74.78999999999999,0.0,134.0,134.0,198.0,170.0,211.0,178.25,34.10156399150435,235.625,0.0,-64.0,144.0,1.3870493009565856,0.018695652173913,0.8569565217391305,0.3660869565217391,6.031739130434782,0.8756521739130436,10.067391304347826,0.4,5.6,0.217391304347826,16.017142857142858,73.17428571428572,74.11619047619048,49.0,-0.35460488704253595,0.9350162426854147,0.0,255.0
2023,46,2023-11-26,4,2023.0,50.0,193.0,0.0004347826086956,0.01,0.0020851441405707,0.0,0.01,1.0,15.802857142857144,16.94,72.96428571428571,0.0,138.0,134.0,134.0,198.0,170.0,159.0,31.048349392520045,215.5,4.0,4.0,137.0,1.376996805111821,0.0,0.018695652173913,0.8569565217391305,0.3660869565217391,0.019130434782608598,7.273913043478261,0.0,0.4,0.0,16.927142857142858,74.78999999999999,73.64285714285715,50.0,-0.2393156642875578,0.970941817426052,0.0,182.0
2023,47,2023-12-03,4,2023.0,51.0,201.0,0.0139130434782608,0.3,0.0624309895684669,0.0,0.3,1.0,15.728571428571428,16.05,67.23714285714286,0.0,194.0,138.0,134.0,134.0,198.0,151.0,31.390019645316144,192.5,56.0,60.0,124.0,1.319622964867181,0.0004347826086956,0.0,0.018695652173913,0.8569565217391305,0.014347826086956401,1.2560869565217392,0.01,0.0,0.0,15.802857142857144,72.96428571428571,71.66380952380952,51.0,-0.12053668025532363,0.992708874098054,0.0,186.0
2024,1,2024-01-14,4,2024.0,5.0,214.0,0.0,2.5946383156553594,0.6065578044571787,0.1319718362259827,13.35044150985555,0.0,11.444285714285714,12.27,56.01142857142857,0.0,211.0,206.0,201.0,193.0,174.0,193.5,14.059397805975426,,5.0,10.0,192.0,,,0.0,0.0,0.0,,,,0.0,,,,,5.0,0.5680647467311558,0.8229838658936564,0.0,258.0
2024,2,2024-01-21,4,2024.0,6.0,209.0,0.0,2.5946383156553594,0.6065578044571787,0.1319718362259827,13.35044150985555,0.0,9.672857142857142,11.29,57.01857142857143,0.0,203.0,211.0,206.0,201.0,193.0,202.75,7.675719293112965,,-8.0,-3.0,161.0,,0.0,,0.0,0.0,,,13.35044150985555,,,11.444285714285714,56.01142857142857,,6.0,0.6631226582407952,0.7485107481711011,0.0,235.0
2024,3,2024-01-28,4,2024.0,7.0,223.0,0.0,2.5946383156553594,0.6065578044571787,0.1319718362259827,13.35044150985555,0.0,9.185714285714283,9.86,52.05,0.0,191.0,203.0,211.0,206.0,201.0,205.25,4.349329450233287,,-12.0,-20.0,184.0,,0.0,0.0,,0.0,0.0,,13.35044150985555,13.35044150985555,0.3959155086779481,9.672857142857142,57.01857142857143,55.02666666666667,7.0,0.7485107481711011,0.6631226582407953,0.0,236.0
2024,5,2024-02-11,4,2024.0,9.0,309.0,0.0,2.60725744298757,0.6086416052810826,0.132195019554464,13.368427827299277,0.0,11.467142857142855,13.6,43.25714285714286,0.01,214.0,123.0,191.0,203.0,211.0,182.0,40.18291510911903,187.75,91.0,23.0,258.0,0.9628205128205128,0.0673617341199566,0.0,0.0,0.0,0.0673617341199566,,13.698032950713497,13.35044150985555,0.40060235857605475,10.552857142857144,51.55285714285714,48.95333333333334,9.0,0.8854560256532098,0.4647231720437686,0.0,320.0
2024,22,2024-06-09,4,2024.0,26.0,624.0,40.13289951107746,117.8465559623152,27.979710663878254,3.1937010157142542,42.07760415868266,0.0,25.461428571428577,27.6,52.09,25.66,658.0,690.0,762.0,696.0,651.0,699.75,46.04617247937118,,-32.0,-104.0,534.0,,32.50649659175759,37.505648550240146,22.333175645434338,62.70916602759273,110.14504465307519,195.21392755275082,28.189033233567528,39.165262646184345,8.889125399642994,26.604285714285712,53.71714285714285,55.868571428571435,26.0,-3.216245299353273e-16,-1.0,1.0,461.0
2024,23,2024-06-16,4,2024.0,27.0,554.0,22.617401806816886,84.51466477991029,21.069599738887188,2.3437095716497507,25.84223815705497,0.0,27.364285714285717,27.88,50.970000000000006,9.88,731.0,658.0,690.0,762.0,696.0,701.5,43.64630568559039,,73.0,41.0,592.0,,40.13289951107746,32.50649659175759,37.505648550240146,22.333175645434338,95.25679790965194,217.80478813291913,42.07760415868266,28.189033233567528,8.52444384090461,25.461428571428577,52.09,52.25904761904763,27.0,-0.12053668025532283,-0.992708874098054,1.0,414.0
2024,24,2024-06-23,4,2024.0,28.0,559.0,70.44758232035466,161.39932386484622,36.0278456464017,4.341419019972763,64.15289523747492,0.0,26.08,28.16,68.76571428571428,54.78,697.0,731.0,658.0,690.0,762.0,710.25,45.638981875877406,,-34.0,39.0,511.0,,22.617401806816886,40.13289951107746,32.50649659175759,37.505648550240146,133.197883638249,225.54320442568107,25.84223815705497,42.07760415868266,9.878829607336769,27.364285714285717,50.970000000000006,57.2752380952381,28.0,-0.23931566428755743,-0.9709418174260521,1.0,457.0
2024,25,2024-06-30,4,2024.0,29.0,603.0,280.0292712769297,415.895375704052,74.81169502071239,10.091623624171888,321.83780025618944,0.0,23.81,25.87,87.30571428571429,290.12,677.0,697.0,731.0,658.0,690.0,694.0,29.944392908634264,,-20.0,-54.0,446.0,,70.44758232035466,22.617401806816886,40.13289951107746,32.50649659175759,373.09425540410126,483.2393000571764,64.15289523747492,25.84223815705497,16.776752215794403,26.08,68.76571428571428,69.01380952380953,29.0,-0.3546048870425356,-0.9350162426854148,1.0,430.0
2024,26,2024-07-07,4,2024.0,30.0,626.0,172.91418329198115,288.48875053591814,56.148765357062,7.33285450081499,177.96111066132488,0.0,22.964285714285715,23.5,92.22,166.51,624.0,677.0,697.0,731.0,658.0,690.75,31.202296923997967,695.25,-53.0,-73.0,461.0,1.376051459673429,280.0292712769297,70.44758232035466,22.617401806816886,40.13289951107746,523.3910368892655,618.6478347989174,321.83780025618944,64.15289523747492,21.76589714495964,23.81,87.30571428571429,82.76380952380953,30.0,-0.46472317204376806,-0.8854560256532101,1.0,473.0
2024,27,2024-07-14,4,2024.0,31.0,667.0,90.13049184506546,195.7659051066109,42.97872672727297,5.237386229704407,79.79768519464989,0.0,23.06142857142857,23.94,91.43714285714286,72.62,554.0,624.0,677.0,697.0,731.0,682.25,44.77629581225613,691.875,-70.0,-123.0,414.0,1.3516483516483517,172.91418329198115,280.0292712769297,70.44758232035466,22.617401806816886,543.0739464139763,676.2718300522253,177.96111066132488,321.83780025618944,22.661864354691286,22.964285714285715,92.22,90.32095238095239,31.0,-0.5680647467311556,-0.8229838658936565,1.0,438.0
2024,28,2024-07-21,4,2024.0,32.0,622.0,66.77295222530377,172.75656775291566,39.950898806113074,4.6662600921208535,59.254005690920664,0.0,23.89428571428571,24.4,90.26285714285714,47.03,559.0,554.0,624.0,677.0,697.0,638.0,63.91139700136952,674.125,5.0,-65.0,457.0,1.3452232476926915,90.13049184506546,172.91418329198115,280.0292712769297,70.44758232035466,329.8176273623504,702.9118827664516,79.79768519464989,177.96111066132488,17.236500822640252,23.06142857142857,91.43714285714286,91.30666666666667,32.0,-0.663122658240795,-0.7485107481711013,1.0,360.0
2024,29,2024-07-28,4,2024.0,33.0,551.0,61.04608380331905,151.36863475195253,34.64120617785112,4.106630158410473,54.13831177082672,0.0,24.232857142857146,25.5,86.71571428571428,44.26,603.0,559.0,554.0,624.0,677.0,603.5,58.46081308591822,648.75,44.0,49.0,430.0,1.3352199639825058,66.77295222530377,90.13049184506546,172.91418329198115,280.0292712769297,217.94952787368828,741.3405647629538,59.254005690920664,79.79768519464989,14.010276480235737,23.89428571428571,90.26285714285714,89.47190476190478,33.0,-0.7485107481711011,-0.6631226582407952,1.0,
2024,30,2024-08-04,4,2024.0,34.0,457.0,107.10424554878578,222.64506147043647,47.39634457101347,5.717230385939124,117.77657794171526,0.0,23.454285714285714,24.18,88.5657142857143,94.12,626.0,603.0,559.0,554.0,624.0,585.0,34.068558329736625,637.875,23.0,67.0,473.0,1.3271781534460338,61.04608380331905,66.77295222530377,90.13049184506546,172.91418329198115,234.9232815774086,777.9972279913849,54.13831177082672,59.254005690920664,14.490120636470454,24.232857142857146,86.71571428571428,88.5147619047619,34.0,-0.8229838658936564,-0.5680647467311559,1.0,347.0
2024,31,2024-08-11,4,2024.0,35.0,547.0,158.58217265495406,274.09694801154706,54.231226878668096,6.9806712084715565,164.7352018478026,0.0,22.52428571428571,22.98,92.41285714285712,150.73000000000002,667.0,626.0,603.0,559.0,554.0,585.5,34.83771902215567,633.875,41.0,64.0,438.0,1.3401162790697674,107.10424554878578,61.04608380331905,66.77295222530377,90.13049184506546,326.7325020070589,656.5501293694092,117.77657794171526,54.13831177082672,16.804531752821156,23.454285714285714,88.5657142857143,89.23142857142858,35.0,-0.8854560256532096,-0.4647231720437691,1.0,421.0
2024,32,2024-08-18,4,2024.0,36.0,463.0,99.18278382910728,210.98872944946865,45.52849015095812,5.498957090684447,102.06687022431797,0.0,23.125714285714285,23.57,89.24571428571429,84.33999999999999,622.0,667.0,626.0,603.0,559.0,613.75,45.08787715857409,625.875,-45.0,-4.0,360.0,1.3793388429752067,158.58217265495406,107.10424554878578,61.04608380331905,66.77295222530377,364.86920203284717,582.8187299065354,164.7352018478026,117.77657794171526,18.19685868509513,22.52428571428571,92.41285714285712,90.0747619047619,36.0,-0.9350162426854147,-0.3546048870425359,1.0,364.0
2024,33,2024-08-25,4,2024.0,37.0,536.0,20.24201505379231,67.15653896483126,16.353324114160323,1.8706747693901007,25.32679343388179,0.0,22.765714285714285,23.11,86.19285714285715,10.99,551.0,622.0,667.0,626.0,603.0,629.5,26.938200880286466,616.5,-71.0,-116.0,,1.4176487496407013,99.18278382910728,158.58217265495406,107.10424554878578,61.04608380331905,278.00697153785364,512.9302531152622,102.06687022431797,164.7352018478026,14.350303068546106,23.125714285714285,89.24571428571429,89.28380952380952,37.0,-0.970941817426052,-0.23931566428755774,1.0,295.0
2024,34,2024-09-01,4,2024.0,38.0,399.0,33.808004123235094,109.02525855610476,26.594338273429106,3.022519402769125,30.636270834556985,0.0,22.868571428571425,23.99,90.00714285714285,17.990000000000002,457.0,551.0,622.0,667.0,626.0,616.5,48.169838419215544,600.75,-94.0,-165.0,347.0,,20.24201505379231,99.18278382910728,158.58217265495406,107.10424554878578,153.2328030061347,479.9653050131936,25.32679343388179,102.06687022431797,10.392151262843676,22.765714285714285,86.19285714285715,88.48190476190477,38.0,-0.992708874098054,-0.12053668025532357,1.0,322.0
2024,35,2024-09-08,4,2024.0,39.0,374.0,32.76203719739054,83.03475885040534,18.750033646170827,2.1994238122430017,44.38194041434127,0.0,22.722857142857144,23.28,88.98571428571428,25.72,547.0,457.0,551.0,622.0,667.0,574.25,91.59830784463216,579.875,90.0,-4.0,421.0,,33.808004123235094,20.24201505379231,99.18278382910728,158.58217265495406,86.81205637441795,451.6812584072651,30.636270834556985,25.32679343388179,7.09261798440223,22.868571428571425,90.00714285714285,88.3952380952381,39.0,-1.0,-1.8369701987210297e-16,1.0,295.0
2024,36,2024-09-15,4,2024.0,40.0,352.0,38.103015356796234,114.98601939239586,27.528663225354087,3.1385747335793823,38.33880841504269,0.0,22.967142857142857,23.58,87.68714285714285,23.19,463.0,547.0,457.0,551.0,622.0,544.25,67.60362416320595,579.0,-84.0,6.0,364.0,,32.76203719739054,33.808004123235094,20.24201505379231,99.18278382910728,104.67305667742187,382.6800282152755,44.38194041434127,30.636270834556985,8.36051794859151,22.722857142857144,88.98571428571428,88.89333333333333,40.0,-0.992708874098054,0.1205366802553232,0.0,260.0
